year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2000,GEORGIA,GA,FLOYD,13115,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16194,26825,20220315,TOTAL
2000,GEORGIA,GA,FLOYD,13115,US PRESIDENT,RALPH NADER,GREEN,0,26825,20220315,TOTAL
2000,GEORGIA,GA,FLOYD,13115,US PRESIDENT,OTHER,OTHER,349,26825,20220315,TOTAL
2000,GEORGIA,GA,FORSYTH,13117,US PRESIDENT,AL GORE,DEMOCRAT,6694,35755,20220315,TOTAL
2000,GEORGIA,GA,FORSYTH,13117,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,27769,35755,20220315,TOTAL
2000,GEORGIA,GA,FORSYTH,13117,US PRESIDENT,RALPH NADER,GREEN,132,35755,20220315,TOTAL
2000,GEORGIA,GA,FORSYTH,13117,US PRESIDENT,OTHER,OTHER,1160,35755,20220315,TOTAL
2000,GEORGIA,GA,FRANKLIN,13119,US PRESIDENT,AL GORE,DEMOCRAT,2040,5762,20220315,TOTAL
2000,GEORGIA,GA,FRANKLIN,13119,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3659,5762,20220315,TOTAL
2000,GEORGIA,GA,FRANKLIN,13119,US PRESIDENT,RALPH NADER,GREEN,0,5762,20220315,TOTAL
2000,GEORGIA,GA,FRANKLIN,13119,US PRESIDENT,OTHER,OTHER,63,5762,20220315,TOTAL
2000,GEORGIA,GA,FULTON,13121,US PRESIDENT,AL GORE,DEMOCRAT,152039,263212,20220315,TOTAL
2000,GEORGIA,GA,FULTON,13121,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,104870,263212,20220315,TOTAL
2000,GEORGIA,GA,FULTON,13121,US PRESIDENT,RALPH NADER,GREEN,1264,263212,20220315,TOTAL
2000,GEORGIA,GA,FULTON,13121,US PRESIDENT,OTHER,OTHER,5039,263212,20220315,TOTAL
2000,GEORGIA,GA,GILMER,13123,US PRESIDENT,AL GORE,DEMOCRAT,2230,7370,20220315,TOTAL
2000,GEORGIA,GA,GILMER,13123,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4941,7370,20220315,TOTAL
2000,GEORGIA,GA,GILMER,13123,US PRESIDENT,RALPH NADER,GREEN,35,7370,20220315,TOTAL
2000,GEORGIA,GA,GILMER,13123,US PRESIDENT,OTHER,OTHER,164,7370,20220315,TOTAL
2000,GEORGIA,GA,GLASCOCK,13125,US PRESIDENT,AL GORE,DEMOCRAT,249,1020,20220315,TOTAL
2000,GEORGIA,GA,GLASCOCK,13125,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,763,1020,20220315,TOTAL
2000,GEORGIA,GA,GLASCOCK,13125,US PRESIDENT,RALPH NADER,GREEN,0,1020,20220315,TOTAL
2000,GEORGIA,GA,GLASCOCK,13125,US PRESIDENT,OTHER,OTHER,8,1020,20220315,TOTAL
2000,GEORGIA,GA,GLYNN,13127,US PRESIDENT,AL GORE,DEMOCRAT,7778,22384,20220315,TOTAL
2000,GEORGIA,GA,GLYNN,13127,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14346,22384,20220315,TOTAL
2000,GEORGIA,GA,GLYNN,13127,US PRESIDENT,RALPH NADER,GREEN,128,22384,20220315,TOTAL
2000,GEORGIA,GA,GLYNN,13127,US PRESIDENT,OTHER,OTHER,132,22384,20220315,TOTAL
2000,GEORGIA,GA,GORDON,13129,US PRESIDENT,AL GORE,DEMOCRAT,4032,12205,20220315,TOTAL
2000,GEORGIA,GA,GORDON,13129,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7944,12205,20220315,TOTAL
2000,GEORGIA,GA,GORDON,13129,US PRESIDENT,RALPH NADER,GREEN,18,12205,20220315,TOTAL
2000,GEORGIA,GA,GORDON,13129,US PRESIDENT,OTHER,OTHER,211,12205,20220315,TOTAL
2000,GEORGIA,GA,GRADY,13131,US PRESIDENT,AL GORE,DEMOCRAT,2721,6703,20220315,TOTAL
2000,GEORGIA,GA,GRADY,13131,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3894,6703,20220315,TOTAL
2000,GEORGIA,GA,GRADY,13131,US PRESIDENT,RALPH NADER,GREEN,18,6703,20220315,TOTAL
2000,GEORGIA,GA,GRADY,13131,US PRESIDENT,OTHER,OTHER,70,6703,20220315,TOTAL
2000,GEORGIA,GA,GREENE,13133,US PRESIDENT,AL GORE,DEMOCRAT,2137,5197,20220315,TOTAL
2000,GEORGIA,GA,GREENE,13133,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2980,5197,20220315,TOTAL
2000,GEORGIA,GA,GREENE,13133,US PRESIDENT,RALPH NADER,GREEN,13,5197,20220315,TOTAL
2000,GEORGIA,GA,GREENE,13133,US PRESIDENT,OTHER,OTHER,67,5197,20220315,TOTAL
2000,GEORGIA,GA,GWINNETT,13135,US PRESIDENT,AL GORE,DEMOCRAT,61434,191111,20220315,TOTAL
2000,GEORGIA,GA,GWINNETT,13135,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,121756,191111,20220315,TOTAL
2000,GEORGIA,GA,GWINNETT,13135,US PRESIDENT,RALPH NADER,GREEN,1298,191111,20220315,TOTAL
2000,GEORGIA,GA,GWINNETT,13135,US PRESIDENT,OTHER,OTHER,6623,191111,20220315,TOTAL
2000,GEORGIA,GA,HABERSHAM,13137,US PRESIDENT,AL GORE,DEMOCRAT,2530,9691,20220315,TOTAL
2000,GEORGIA,GA,HABERSHAM,13137,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6964,9691,20220315,TOTAL
2000,GEORGIA,GA,HABERSHAM,13137,US PRESIDENT,RALPH NADER,GREEN,36,9691,20220315,TOTAL
2000,GEORGIA,GA,HABERSHAM,13137,US PRESIDENT,OTHER,OTHER,161,9691,20220315,TOTAL
2000,GEORGIA,GA,HALL,13139,US PRESIDENT,AL GORE,DEMOCRAT,10259,38150,20220315,TOTAL
2000,GEORGIA,GA,HALL,13139,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,26841,38150,20220315,TOTAL
2000,GEORGIA,GA,HALL,13139,US PRESIDENT,RALPH NADER,GREEN,190,38150,20220315,TOTAL
2000,GEORGIA,GA,HALL,13139,US PRESIDENT,OTHER,OTHER,860,38150,20220315,TOTAL
2000,GEORGIA,GA,HANCOCK,13141,US PRESIDENT,AL GORE,DEMOCRAT,2414,3086,20220315,TOTAL
2000,GEORGIA,GA,HANCOCK,13141,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,662,3086,20220315,TOTAL
2000,GEORGIA,GA,HANCOCK,13141,US PRESIDENT,RALPH NADER,GREEN,4,3086,20220315,TOTAL
2000,GEORGIA,GA,HANCOCK,13141,US PRESIDENT,OTHER,OTHER,6,3086,20220315,TOTAL
2000,GEORGIA,GA,HARALSON,13143,US PRESIDENT,AL GORE,DEMOCRAT,2869,8167,20220315,TOTAL
2000,GEORGIA,GA,HARALSON,13143,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5153,8167,20220315,TOTAL
2000,GEORGIA,GA,HARALSON,13143,US PRESIDENT,RALPH NADER,GREEN,0,8167,20220315,TOTAL
2000,GEORGIA,GA,HARALSON,13143,US PRESIDENT,OTHER,OTHER,145,8167,20220315,TOTAL
2000,GEORGIA,GA,HARRIS,13145,US PRESIDENT,AL GORE,DEMOCRAT,2912,8562,20220315,TOTAL
2000,GEORGIA,GA,HARRIS,13145,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5554,8562,20220315,TOTAL
2000,GEORGIA,GA,HARRIS,13145,US PRESIDENT,RALPH NADER,GREEN,20,8562,20220315,TOTAL
2000,GEORGIA,GA,HARRIS,13145,US PRESIDENT,OTHER,OTHER,76,8562,20220315,TOTAL
2000,GEORGIA,GA,HART,13147,US PRESIDENT,AL GORE,DEMOCRAT,3192,7536,20220315,TOTAL
2000,GEORGIA,GA,HART,13147,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4242,7536,20220315,TOTAL
2000,GEORGIA,GA,HART,13147,US PRESIDENT,RALPH NADER,GREEN,21,7536,20220315,TOTAL
2000,GEORGIA,GA,HART,13147,US PRESIDENT,OTHER,OTHER,81,7536,20220315,TOTAL
2000,GEORGIA,GA,HEARD,13149,US PRESIDENT,AL GORE,DEMOCRAT,1178,3198,20220315,TOTAL
2000,GEORGIA,GA,HEARD,13149,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1947,3198,20220315,TOTAL
2000,GEORGIA,GA,HEARD,13149,US PRESIDENT,RALPH NADER,GREEN,9,3198,20220315,TOTAL
2000,GEORGIA,GA,HEARD,13149,US PRESIDENT,OTHER,OTHER,64,3198,20220315,TOTAL
2000,GEORGIA,GA,HENRY,13151,US PRESIDENT,AL GORE,DEMOCRAT,11971,38867,20220315,TOTAL
2000,GEORGIA,GA,HENRY,13151,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,25815,38867,20220315,TOTAL
2000,GEORGIA,GA,HENRY,13151,US PRESIDENT,RALPH NADER,GREEN,46,38867,20220315,TOTAL
2000,GEORGIA,GA,HENRY,13151,US PRESIDENT,OTHER,OTHER,1035,38867,20220315,TOTAL
2000,GEORGIA,GA,HOUSTON,13153,US PRESIDENT,AL GORE,DEMOCRAT,13301,36988,20220315,TOTAL
2000,GEORGIA,GA,HOUSTON,13153,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,23174,36988,20220315,TOTAL
2000,GEORGIA,GA,HOUSTON,13153,US PRESIDENT,RALPH NADER,GREEN,89,36988,20220315,TOTAL
2000,GEORGIA,GA,HOUSTON,13153,US PRESIDENT,OTHER,OTHER,424,36988,20220315,TOTAL
2000,GEORGIA,GA,IRWIN,13155,US PRESIDENT,AL GORE,DEMOCRAT,1105,2852,20220315,TOTAL
2000,GEORGIA,GA,IRWIN,13155,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1720,2852,20220315,TOTAL
2000,GEORGIA,GA,IRWIN,13155,US PRESIDENT,RALPH NADER,GREEN,3,2852,20220315,TOTAL
2000,GEORGIA,GA,IRWIN,13155,US PRESIDENT,OTHER,OTHER,24,2852,20220315,TOTAL
2000,GEORGIA,GA,JACKSON,13157,US PRESIDENT,AL GORE,DEMOCRAT,3420,11635,20220315,TOTAL
2000,GEORGIA,GA,JACKSON,13157,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7878,11635,20220315,TOTAL
2000,GEORGIA,GA,JACKSON,13157,US PRESIDENT,RALPH NADER,GREEN,43,11635,20220315,TOTAL
2000,GEORGIA,GA,JACKSON,13157,US PRESIDENT,OTHER,OTHER,294,11635,20220315,TOTAL
2000,GEORGIA,GA,JASPER,13159,US PRESIDENT,AL GORE,DEMOCRAT,1558,3943,20220315,TOTAL
2000,GEORGIA,GA,JASPER,13159,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2298,3943,20220315,TOTAL
2000,GEORGIA,GA,JASPER,13159,US PRESIDENT,RALPH NADER,GREEN,2,3943,20220315,TOTAL
2000,GEORGIA,GA,JASPER,13159,US PRESIDENT,OTHER,OTHER,85,3943,20220315,TOTAL
2000,GEORGIA,GA,JEFF DAVIS,13161,US PRESIDENT,AL GORE,DEMOCRAT,1379,4221,20220315,TOTAL
2000,GEORGIA,GA,JEFF DAVIS,13161,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2797,4221,20220315,TOTAL
2000,GEORGIA,GA,JEFF DAVIS,13161,US PRESIDENT,RALPH NADER,GREEN,2,4221,20220315,TOTAL
2000,GEORGIA,GA,JEFF DAVIS,13161,US PRESIDENT,OTHER,OTHER,43,4221,20220315,TOTAL
2000,GEORGIA,GA,JEFFERSON,13163,US PRESIDENT,AL GORE,DEMOCRAT,2973,5566,20220315,TOTAL
2000,GEORGIA,GA,JEFFERSON,13163,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2559,5566,20220315,TOTAL
2000,GEORGIA,GA,JEFFERSON,13163,US PRESIDENT,RALPH NADER,GREEN,2,5566,20220315,TOTAL
2000,GEORGIA,GA,JEFFERSON,13163,US PRESIDENT,OTHER,OTHER,32,5566,20220315,TOTAL
2000,GEORGIA,GA,JENKINS,13165,US PRESIDENT,AL GORE,DEMOCRAT,1250,2593,20220315,TOTAL
2000,GEORGIA,GA,JENKINS,13165,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1317,2593,20220315,TOTAL
2000,GEORGIA,GA,JENKINS,13165,US PRESIDENT,RALPH NADER,GREEN,5,2593,20220315,TOTAL
2000,GEORGIA,GA,JENKINS,13165,US PRESIDENT,OTHER,OTHER,21,2593,20220315,TOTAL
2000,GEORGIA,GA,JOHNSON,13167,US PRESIDENT,AL GORE,DEMOCRAT,1065,2883,20220315,TOTAL
2000,GEORGIA,GA,JOHNSON,13167,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1797,2883,20220315,TOTAL
2000,GEORGIA,GA,JOHNSON,13167,US PRESIDENT,RALPH NADER,GREEN,1,2883,20220315,TOTAL
2000,GEORGIA,GA,JOHNSON,13167,US PRESIDENT,OTHER,OTHER,20,2883,20220315,TOTAL
2000,GEORGIA,GA,JONES,13169,US PRESIDENT,AL GORE,DEMOCRAT,3102,8068,20220315,TOTAL
2000,GEORGIA,GA,JONES,13169,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4850,8068,20220315,TOTAL
2000,GEORGIA,GA,JONES,13169,US PRESIDENT,RALPH NADER,GREEN,24,8068,20220315,TOTAL
2000,GEORGIA,GA,JONES,13169,US PRESIDENT,OTHER,OTHER,92,8068,20220315,TOTAL
2000,GEORGIA,GA,LAMAR,13171,US PRESIDENT,AL GORE,DEMOCRAT,2194,5230,20220315,TOTAL
2000,GEORGIA,GA,LAMAR,13171,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2912,5230,20220315,TOTAL
2000,GEORGIA,GA,LAMAR,13171,US PRESIDENT,RALPH NADER,GREEN,15,5230,20220315,TOTAL
2000,GEORGIA,GA,LAMAR,13171,US PRESIDENT,OTHER,OTHER,109,5230,20220315,TOTAL
2000,GEORGIA,GA,LANIER,13173,US PRESIDENT,AL GORE,DEMOCRAT,832,1904,20220315,TOTAL
2000,GEORGIA,GA,LANIER,13173,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1048,1904,20220315,TOTAL
2000,GEORGIA,GA,LANIER,13173,US PRESIDENT,RALPH NADER,GREEN,3,1904,20220315,TOTAL
2000,GEORGIA,GA,LANIER,13173,US PRESIDENT,OTHER,OTHER,21,1904,20220315,TOTAL
2000,GEORGIA,GA,LAURENS,13175,US PRESIDENT,AL GORE,DEMOCRAT,5724,14036,20220315,TOTAL
2000,GEORGIA,GA,LAURENS,13175,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8133,14036,20220315,TOTAL
2000,GEORGIA,GA,LAURENS,13175,US PRESIDENT,RALPH NADER,GREEN,0,14036,20220315,TOTAL
2000,GEORGIA,GA,LAURENS,13175,US PRESIDENT,OTHER,OTHER,179,14036,20220315,TOTAL
2000,GEORGIA,GA,LEE,13177,US PRESIDENT,AL GORE,DEMOCRAT,1936,7884,20220315,TOTAL
2000,GEORGIA,GA,LEE,13177,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5872,7884,20220315,TOTAL
2000,GEORGIA,GA,LEE,13177,US PRESIDENT,RALPH NADER,GREEN,9,7884,20220315,TOTAL
2000,GEORGIA,GA,LEE,13177,US PRESIDENT,OTHER,OTHER,67,7884,20220315,TOTAL
2000,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,AL GORE,DEMOCRAT,5347,9972,20220315,TOTAL
2000,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4455,9972,20220315,TOTAL
2000,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,RALPH NADER,GREEN,26,9972,20220315,TOTAL
2000,GEORGIA,GA,LIBERTY,13179,US PRESIDENT,OTHER,OTHER,144,9972,20220315,TOTAL
2000,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,AL GORE,DEMOCRAT,1275,3103,20220315,TOTAL
2000,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1807,3103,20220315,TOTAL
2000,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,RALPH NADER,GREEN,0,3103,20220315,TOTAL
2000,GEORGIA,GA,LINCOLN,13181,US PRESIDENT,OTHER,OTHER,21,3103,20220315,TOTAL
2000,GEORGIA,GA,LONG,13183,US PRESIDENT,AL GORE,DEMOCRAT,975,2314,20220315,TOTAL
2000,GEORGIA,GA,LONG,13183,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1320,2314,20220315,TOTAL
2000,GEORGIA,GA,LONG,13183,US PRESIDENT,RALPH NADER,GREEN,1,2314,20220315,TOTAL
2000,GEORGIA,GA,LONG,13183,US PRESIDENT,OTHER,OTHER,18,2314,20220315,TOTAL
2000,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,AL GORE,DEMOCRAT,10616,25432,20220315,TOTAL
2000,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14462,25432,20220315,TOTAL
2000,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,RALPH NADER,GREEN,188,25432,20220315,TOTAL
2000,GEORGIA,GA,LOWNDES,13185,US PRESIDENT,OTHER,OTHER,166,25432,20220315,TOTAL
2000,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,AL GORE,DEMOCRAT,2121,6750,20220315,TOTAL
2000,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4427,6750,20220315,TOTAL
2000,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,RALPH NADER,GREEN,0,6750,20220315,TOTAL
2000,GEORGIA,GA,LUMPKIN,13187,US PRESIDENT,OTHER,OTHER,202,6750,20220315,TOTAL
2000,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,AL GORE,DEMOCRAT,2580,6550,20220315,TOTAL
2000,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3926,6550,20220315,TOTAL
2000,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,RALPH NADER,GREEN,6,6550,20220315,TOTAL
2000,GEORGIA,GA,MCDUFFIE,13189,US PRESIDENT,OTHER,OTHER,38,6550,20220315,TOTAL
2000,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,AL GORE,DEMOCRAT,2047,3837,20220315,TOTAL
2000,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1766,3837,20220315,TOTAL
2000,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,RALPH NADER,GREEN,4,3837,20220315,TOTAL
2000,GEORGIA,GA,MCINTOSH,13191,US PRESIDENT,OTHER,OTHER,20,3837,20220315,TOTAL
2000,GEORGIA,GA,MACON,13193,US PRESIDENT,AL GORE,DEMOCRAT,2757,4355,20220315,TOTAL
2000,GEORGIA,GA,MACON,13193,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1566,4355,20220315,TOTAL
2000,GEORGIA,GA,MACON,13193,US PRESIDENT,RALPH NADER,GREEN,3,4355,20220315,TOTAL
2000,GEORGIA,GA,MACON,13193,US PRESIDENT,OTHER,OTHER,29,4355,20220315,TOTAL
2000,GEORGIA,GA,MADISON,13195,US PRESIDENT,AL GORE,DEMOCRAT,2285,7993,20220315,TOTAL
2000,GEORGIA,GA,MADISON,13195,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5529,7993,20220315,TOTAL
2000,GEORGIA,GA,MADISON,13195,US PRESIDENT,RALPH NADER,GREEN,44,7993,20220315,TOTAL
2000,GEORGIA,GA,MADISON,13195,US PRESIDENT,OTHER,OTHER,135,7993,20220315,TOTAL
2000,GEORGIA,GA,MARION,13197,US PRESIDENT,AL GORE,DEMOCRAT,982,2184,20220315,TOTAL
2000,GEORGIA,GA,MARION,13197,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1187,2184,20220315,TOTAL
2000,GEORGIA,GA,MARION,13197,US PRESIDENT,RALPH NADER,GREEN,0,2184,20220315,TOTAL
2000,GEORGIA,GA,MARION,13197,US PRESIDENT,OTHER,OTHER,15,2184,20220315,TOTAL
2000,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,AL GORE,DEMOCRAT,3441,6709,20220315,TOTAL
2000,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3162,6709,20220315,TOTAL
2000,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,RALPH NADER,GREEN,13,6709,20220315,TOTAL
2000,GEORGIA,GA,MERIWETHER,13199,US PRESIDENT,OTHER,OTHER,93,6709,20220315,TOTAL
2000,GEORGIA,GA,MILLER,13201,US PRESIDENT,AL GORE,DEMOCRAT,783,2150,20220315,TOTAL
2000,GEORGIA,GA,MILLER,13201,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1349,2150,20220315,TOTAL
2000,GEORGIA,GA,MILLER,13201,US PRESIDENT,RALPH NADER,GREEN,0,2150,20220315,TOTAL
2000,GEORGIA,GA,MILLER,13201,US PRESIDENT,OTHER,OTHER,18,2150,20220315,TOTAL
2000,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,AL GORE,DEMOCRAT,2971,5799,20220315,TOTAL
2000,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2790,5799,20220315,TOTAL
2000,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,RALPH NADER,GREEN,5,5799,20220315,TOTAL
2000,GEORGIA,GA,MITCHELL,13205,US PRESIDENT,OTHER,OTHER,33,5799,20220315,TOTAL
2000,GEORGIA,GA,MONROE,13207,US PRESIDENT,AL GORE,DEMOCRAT,2839,7541,20220315,TOTAL
2000,GEORGIA,GA,MONROE,13207,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4561,7541,20220315,TOTAL
2000,GEORGIA,GA,MONROE,13207,US PRESIDENT,RALPH NADER,GREEN,18,7541,20220315,TOTAL
2000,GEORGIA,GA,MONROE,13207,US PRESIDENT,OTHER,OTHER,123,7541,20220315,TOTAL
2000,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,AL GORE,DEMOCRAT,1013,2509,20220315,TOTAL
2000,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1465,2509,20220315,TOTAL
2000,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,RALPH NADER,GREEN,8,2509,20220315,TOTAL
2000,GEORGIA,GA,MONTGOMERY,13209,US PRESIDENT,OTHER,OTHER,23,2509,20220315,TOTAL
2000,GEORGIA,GA,MORGAN,13211,US PRESIDENT,AL GORE,DEMOCRAT,2238,5902,20220315,TOTAL
2000,GEORGIA,GA,MORGAN,13211,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3524,5902,20220315,TOTAL
2000,GEORGIA,GA,MORGAN,13211,US PRESIDENT,RALPH NADER,GREEN,29,5902,20220315,TOTAL
2000,GEORGIA,GA,MORGAN,13211,US PRESIDENT,OTHER,OTHER,111,5902,20220315,TOTAL
2000,GEORGIA,GA,MURRAY,13213,US PRESIDENT,AL GORE,DEMOCRAT,2684,8372,20220315,TOTAL
2000,GEORGIA,GA,MURRAY,13213,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5539,8372,20220315,TOTAL
2000,GEORGIA,GA,MURRAY,13213,US PRESIDENT,RALPH NADER,GREEN,10,8372,20220315,TOTAL
2000,GEORGIA,GA,MURRAY,13213,US PRESIDENT,OTHER,OTHER,139,8372,20220315,TOTAL
2000,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,AL GORE,DEMOCRAT,28193,52163,20220315,TOTAL
2000,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,23479,52163,20220315,TOTAL
2000,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,RALPH NADER,GREEN,243,52163,20220315,TOTAL
2000,GEORGIA,GA,MUSCOGEE,13215,US PRESIDENT,OTHER,OTHER,248,52163,20220315,TOTAL
2000,GEORGIA,GA,NEWTON,13217,US PRESIDENT,AL GORE,DEMOCRAT,6703,18375,20220315,TOTAL
2000,GEORGIA,GA,NEWTON,13217,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11127,18375,20220315,TOTAL
2000,GEORGIA,GA,NEWTON,13217,US PRESIDENT,RALPH NADER,GREEN,31,18375,20220315,TOTAL
2000,GEORGIA,GA,NEWTON,13217,US PRESIDENT,OTHER,OTHER,514,18375,20220315,TOTAL
2000,GEORGIA,GA,OCONEE,13219,US PRESIDENT,AL GORE,DEMOCRAT,3184,11168,20220315,TOTAL
2000,GEORGIA,GA,OCONEE,13219,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7611,11168,20220315,TOTAL
2000,GEORGIA,GA,OCONEE,13219,US PRESIDENT,RALPH NADER,GREEN,148,11168,20220315,TOTAL
2000,GEORGIA,GA,OCONEE,13219,US PRESIDENT,OTHER,OTHER,225,11168,20220315,TOTAL
2000,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,AL GORE,DEMOCRAT,1519,4385,20220315,TOTAL
2000,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2706,4385,20220315,TOTAL
2000,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,RALPH NADER,GREEN,69,4385,20220315,TOTAL
2000,GEORGIA,GA,OGLETHORPE,13221,US PRESIDENT,OTHER,OTHER,91,4385,20220315,TOTAL
2000,GEORGIA,GA,PAULDING,13223,US PRESIDENT,AL GORE,DEMOCRAT,6743,24260,20220315,TOTAL
2000,GEORGIA,GA,PAULDING,13223,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16881,24260,20220315,TOTAL
2000,GEORGIA,GA,PAULDING,13223,US PRESIDENT,RALPH NADER,GREEN,34,24260,20220315,TOTAL
2000,GEORGIA,GA,PAULDING,13223,US PRESIDENT,OTHER,OTHER,602,24260,20220315,TOTAL
2000,GEORGIA,GA,PEACH,13225,US PRESIDENT,AL GORE,DEMOCRAT,3540,7137,20220315,TOTAL
2000,GEORGIA,GA,PEACH,13225,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3525,7137,20220315,TOTAL
2000,GEORGIA,GA,PEACH,13225,US PRESIDENT,RALPH NADER,GREEN,3,7137,20220315,TOTAL
2000,GEORGIA,GA,PEACH,13225,US PRESIDENT,OTHER,OTHER,69,7137,20220315,TOTAL
2000,GEORGIA,GA,PICKENS,13227,US PRESIDENT,AL GORE,DEMOCRAT,2489,8201,20220315,TOTAL
2000,GEORGIA,GA,PICKENS,13227,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5488,8201,20220315,TOTAL
2000,GEORGIA,GA,PICKENS,13227,US PRESIDENT,RALPH NADER,GREEN,9,8201,20220315,TOTAL
2000,GEORGIA,GA,PICKENS,13227,US PRESIDENT,OTHER,OTHER,215,8201,20220315,TOTAL
2000,GEORGIA,GA,PIERCE,13229,US PRESIDENT,AL GORE,DEMOCRAT,1300,4681,20220315,TOTAL
2000,GEORGIA,GA,PIERCE,13229,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3348,4681,20220315,TOTAL
2000,GEORGIA,GA,PIERCE,13229,US PRESIDENT,RALPH NADER,GREEN,2,4681,20220315,TOTAL
2000,GEORGIA,GA,PIERCE,13229,US PRESIDENT,OTHER,OTHER,31,4681,20220315,TOTAL
